name,date,value
XB,2003,170000
GC,2003,170000
XB,2003,170000
PS2,2003,170000
GC,2003,170000
PS2,2003,160000
PS2,2003,160000
PS2,2003,160000
GBA,2003,160000
GC,2003,160000
XB,2003,160000
PS2,2003,160000
XB,2003,160000
PS2,2003,160000
PS2,2003,160000
PS2,2003,160000
GBA,2003,160000
GC,2003,160000
PS2,2003,160000
GBA,2003,150000
PS2,2003,150000
GC,2003,150000
GC,2003,150000
GC,2003,150000
GBA,2003,150000
GC,2003,150000
XB,2003,150000
XB,2003,150000
PS2,2003,150000
XB,2003,150000
GBA,2003,150000
GC,2003,150000
GBA,2003,150000
XB,2003,140000
GBA,2003,140000
PS2,2003,140000
XB,2003,140000
PC,2003,140000
XB,2003,140000
GC,2003,140000
GBA,2003,140000
XB,2003,140000
GBA,2003,140000
XB,2003,140000
XB,2003,140000
XB,2003,140000
XB,2003,130000
PS2,2003,130000
GBA,2003,130000
XB,2003,130000
XB,2003,130000
XB,2003,130000
GC,2003,130000
PS2,2003,130000
GBA,2003,130000
PS2,2003,130000
PS2,2003,130000
GC,2003,130000
XB,2003,130000
XB,2003,130000
GC,2003,130000
XB,2003,130000
GBA,2003,120000
PS2,2003,120000
PS2,2003,120000
XB,2003,120000
XB,2003,120000
GBA,2003,120000
GC,2003,120000
PS2,2003,120000
PS2,2003,120000
GBA,2003,120000
PS2,2003,120000
GC,2003,120000
XB,2003,120000
PS2,2003,120000
XB,2003,120000
XB,2003,120000
PS2,2003,110000
PS2,2003,110000
GBA,2003,110000
XB,2003,110000
XB,2003,110000
XB,2003,110000
XB,2003,110000
XB,2003,110000
GC,2003,110000
PS2,2003,110000
PS2,2003,110000
XB,2003,110000
PS2,2003,110000
XB,2003,110000
GC,2003,110000
XB,2003,110000
GBA,2003,110000
XB,2003,100000
GC,2003,100000
XB,2003,100000
PS2,2003,100000
GC,2003,100000
GBA,2003,100000
XB,2003,100000
PS2,2003,100000
XB,2003,100000
XB,2003,100000
PS2,2003,100000
GC,2003,100000
GC,2003,100000
GBA,2003,100000
XB,2003,100000
XB,2003,100000
PS2,2003,100000
XB,2003,100000
PS2,2003,90000
PS2,2003,90000
XB,2003,90000
PS2,2003,90000
PS2,2003,90000
GC,2003,90000
PS2,2003,90000
PS2,2003,90000
XB,2003,90000
PS2,2003,90000
GBA,2003,90000
PS2,2003,90000
GC,2003,90000
XB,2003,90000
GBA,2003,90000
GBA,2003,90000
GC,2003,90000
GBA,2003,80000
XB,2003,80000
GBA,2003,80000
GBA,2003,80000
GBA,2003,80000
XB,2003,80000
PS2,2003,80000
GBA,2003,80000
XB,2003,80000
PS2,2003,80000
GC,2003,80000
GC,2003,80000
XB,2003,80000
XB,2003,80000
GC,2003,80000
GC,2003,80000
XB,2003,80000
XB,2003,80000
GC,2003,80000
GC,2003,80000
GC,2003,80000
GC,2003,80000
GC,2003,80000
GC,2003,80000
GC,2003,80000
PS2,2003,70000
XB,2003,70000
GC,2003,70000
PC,2003,70000
XB,2003,70000
GC,2003,70000
GBA,2003,70000
GBA,2003,70000
XB,2003,70000
GBA,2003,70000
GBA,2003,70000
PS2,2003,70000
PC,2003,70000
XB,2003,70000
GC,2003,70000
GC,2003,70000
GC,2003,70000
GC,2003,70000
PS2,2003,70000
GC,2003,70000
XB,2003,70000
GBA,2003,70000
XB,2003,70000
GBA,2003,70000
GC,2003,70000
XB,2003,70000
XB,2003,60000
GBA,2003,60000
PS2,2003,60000
GC,2003,60000
PS2,2003,60000
PS2,2003,60000
XB,2003,60000
XB,2003,60000
GC,2003,60000
GC,2003,60000
PS2,2003,60000
PC,2003,60000
GBA,2003,60000
GC,2003,60000
XB,2003,60000
GC,2003,60000
GBA,2003,60000
GC,2003,60000
XB,2003,60000
XB,2003,50000
XB,2003,50000
GC,2003,50000
GBA,2003,50000
XB,2003,50000
GC,2003,50000
GC,2003,50000
PS2,2003,50000
XB,2003,50000
XB,2003,50000
XB,2003,50000
GC,2003,50000
XB,2003,50000
GBA,2003,50000
GBA,2003,50000
GBA,2003,50000
GC,2003,50000
GC,2003,50000
GBA,2003,50000
XB,2003,50000
GBA,2003,50000
GBA,2003,50000
GC,2003,50000
PC,2003,50000
XB,2003,50000
PC,2003,50000
GBA,2003,50000
GC,2003,50000
GC,2003,50000
GC,2003,50000
GC,2003,50000
GBA,2003,50000
XB,2003,50000
XB,2003,50000
GBA,2003,50000
PC,2003,40000
PS2,2003,40000
GBA,2003,40000
XB,2003,40000
XB,2003,40000
XB,2003,40000
GC,2003,40000
PC,2003,40000
PC,2003,40000
GBA,2003,40000
PS2,2003,40000
PS2,2003,40000
GBA,2003,40000
PS2,2003,40000
GBA,2003,40000
PC,2003,40000
XB,2003,40000
PC,2003,40000
GBA,2003,40000
PC,2003,40000
XB,2003,40000
GBA,2003,40000
XB,2003,40000
GBA,2003,40000
XB,2003,40000
PS2,2003,40000
PC,2003,40000
GBA,2003,30000
GBA,2003,30000
GC,2003,30000
GC,2003,30000
PS2,2003,30000
GC,2003,30000
GC,2003,30000
XB,2003,30000
GC,2003,30000
GC,2003,30000
PC,2003,30000
GBA,2003,30000
GBA,2003,30000
PC,2003,30000
PC,2003,30000
GC,2003,30000
XB,2003,30000
GBA,2003,30000
XB,2003,30000
GBA,2003,30000
XB,2003,30000
GC,2003,30000
GBA,2003,30000
XB,2003,30000
GBA,2003,30000
XB,2003,30000
PC,2003,30000
GC,2003,30000
GC,2003,30000
PC,2003,30000
GC,2002,30000
GBA,2002,30000
XB,2002,30000
GC,2002,30000
GBA,2002,30000
PS2,2002,30000
GBA,2002,30000
PC,2002,30000
XB,2002,20000
GBA,2002,20000
GBA,2002,20000
XB,2002,20000
PC,2002,20000
GC,2002,20000
GC,2002,20000
XB,2002,20000
XB,2002,20000
GC,2002,20000
GBA,2002,20000
XB,2002,20000
PC,2002,20000
PC,2002,20000
GC,2002,20000
PC,2002,20000
GC,2002,20000
XB,2002,20000
XB,2002,20000
GBA,2002,20000
XB,2002,20000
GC,2002,20000
GC,2002,20000
PC,2002,20000
GC,2002,20000
XB,2002,20000
XB,2002,20000
XB,2002,20000
PC,2002,20000
GBA,2002,20000
PS2,2002,20000
GBA,2002,10000
GBA,2002,10000
XB,2002,10000
XB,2002,10000
GBA,2002,10000
GC,2002,10000
GBA,2002,10000
GC,2002,10000
GC,2002,10000
GC,2002,10000
XB,2002,10000
XB,2002,10000
PC,2002,10000
GC,2002,10000
GBA,2002,10000
GC,2002,10000
GC,2002,10000
GBA,2002,10000
PS2,2002,16150000
GBA,2002,15850000
PS2,2002,6830000
PS2,2002,6400000
GC,2002,6310000
PS2,2002,4670000
GC,2002,4600000
PS2,2002,4480000
PS2,2002,4140000
PC,2002,3760000
PS2,2002,3670000
PS2,2002,3650000
PS2,2002,3540000
PS2,2002,3440000
PS2,2002,3400000
PS2,2002,3330000
PS2,2002,3330000
PS2,2002,3090000
PC,2002,3070000
XB,2002,3020000
PS2,2002,3020000
PS2,2002,2990000
PS2,2002,2960000
GBA,2002,2910000
XB,2002,2860000
PS2,2002,2830000
GC,2002,2820000
GBA,2002,2700000
PS2,2002,2610000
PS2,2002,2490000
GC,2002,2470000
GBA,2002,2270000
PS2,2002,2250000
PS2,2002,2180000
PS2,2002,2110000
PS2,2002,2100000
XB,2002,2100000
PS2,2002,2080000
PS,2002,2070000
GC,2002,2050000
GBA,2002,1990000
PS,2002,1980000
PS2,2002,1970000
PS2,2002,1940000
GC,2002,1870000
PS2,2002,1810000
GBA,2002,1800000
XB,2002,1760000
PS2,2002,1760000
PS2,2002,1740000
GBA,2002,1730000
GBA,2002,1690000
GBA,2002,1680000
PS2,2002,1660000
PS2,2002,1640000
GBA,2002,1580000
PS2,2002,1570000
PS2,2002,1550000
PS2,2002,1520000
GC,2002,1520000
PS2,2002,1510000
PS2,2002,1500000
XB,2002,1490000
PS2,2002,1440000
PS2,2002,1420000
GC,2002,1420000
XB,2002,1400000
PS2,2002,1400000
PS2,2002,1360000
PS2,2002,1340000
GBA,2002,1330000
PS2,2002,1320000
PS2,2002,1310000
PS2,2002,1310000
GBA,2002,1300000
GBA,2002,1290000
GC,2002,1290000
PS2,2002,1270000
PC,2002,1250000
XB,2002,1230000
GBA,2002,1220000
PS2,2002,1220000
PS2,2002,1210000
PS2,2002,1200000
GBA,2002,1190000
GC,2002,1190000
PS2,2002,1170000
GBA,2002,1160000
XB,2002,1130000
PS2,2002,1090000
PS2,2002,1080000
PS2,2002,1080000
GBA,2002,1080000
PS2,2002,1060000
PS2,2002,1060000
PS2,2002,1050000
PS2,2002,1000000
PS2,2002,960000
PS2,2002,960000
XB,2002,960000
PS2,2002,930000
XB,2002,930000
PS2,2002,910000
PS2,2002,910000
PS2,2002,900000
XB,2002,900000
XB,2002,870000
PS2,2002,870000
PS2,2002,860000
PS2,2002,850000
PS2,2002,840000
XB,2002,820000
XB,2002,820000
PS2,2002,820000
GC,2002,800000
PS2,2002,800000
GBA,2002,780000
GC,2002,780000
GBA,2002,770000
PS2,2002,770000
PS2,2002,770000
PS2,2002,760000
PS2,2002,760000
GBA,2002,740000
XB,2002,740000
GC,2002,720000
XB,2002,720000
GBA,2002,720000
XB,2002,710000
XB,2002,710000
PS2,2002,710000
GC,2002,710000
GC,2002,710000
GC,2002,710000
PS2,2002,700000
GC,2002,690000
PS2,2002,680000
PS2,2002,670000
PS2,2002,660000
GBA,2002,660000
PS2,2002,650000
PS2,2002,650000
XB,2002,640000
GBA,2002,640000
XB,2002,630000
PS2,2002,630000
GC,2002,630000
PS2,2002,620000
XB,2002,610000
PS2,2002,610000
GBA,2002,610000
GBA,2002,610000
PS,2002,600000
GC,2002,590000
PS2,2002,590000
GC,2002,590000
PS2,2002,580000
GC,2002,580000
GBA,2002,570000
PS2,2002,570000
XB,2002,570000
PS2,2002,570000
XB,2002,570000
GBA,2002,560000
GBA,2002,560000
XB,2002,560000
XB,2002,550000
XB,2002,550000
GBA,2002,550000
PS2,2002,550000
XB,2002,550000
PS2,2002,540000
XB,2002,530000
GC,2002,530000
PS2,2002,520000
XB,2002,520000
GBA,2002,520000
XB,2002,520000
PS2,2002,520000
PS2,2002,510000
PS2,2002,510000
GBA,2002,510000
PS2,2002,510000
PS2,2002,500000
PS2,2002,500000
PS2,2002,500000
PS2,2002,500000
GC,2002,490000
XB,2002,490000
PS2,2002,480000
PS2,2002,470000
GBA,2002,470000
PS2,2002,470000
PS2,2002,460000
GBA,2002,460000
PS2,2002,460000
GBA,2002,460000
PS2,2002,460000
PS2,2002,460000
PS2,2002,460000
GC,2002,450000
PS2,2002,450000
PS2,2002,450000
PS2,2002,440000
XB,2002,440000
PS2,2002,440000
GC,2002,440000
GC,2002,440000
PS2,2002,440000
XB,2002,440000
GBA,2002,430000
GC,2002,430000
GBA,2002,430000
GC,2002,420000
PS2,2002,420000
XB,2002,420000
PS2,2002,420000
PS2,2002,410000
PS2,2002,410000
PS2,2002,410000
GC,2002,410000
PS2,2002,410000
PS2,2002,400000
GC,2002,400000
PS2,2002,390000
XB,2002,390000
GBA,2002,390000
PS2,2002,390000
PS2,2002,390000
GC,2002,380000
PS2,2002,380000
GBA,2002,380000
PS2,2002,380000
PS2,2002,380000
XB,2002,380000
XB,2002,370000
GC,2002,370000
PS2,2002,370000
GC,2002,370000
PS2,2002,360000
GBA,2002,360000
GBA,2002,360000
XB,2002,360000
GBA,2002,350000
PS2,2002,350000
PS2,2002,350000
PS2,2002,350000
GBA,2002,340000
GBA,2002,340000
XB,2002,340000
PS2,2002,330000
PS2,2002,330000
PS2,2002,330000
PS2,2002,330000
PS,2002,320000
PS2,2002,320000
GBA,2002,320000
XB,2002,320000
GBA,2002,320000
PS2,2002,320000
XB,2002,320000
XB,2002,310000
GBA,2002,310000
GC,2002,310000
PS2,2002,310000
PS2,2002,310000
XB,2002,310000
PS2,2002,310000
GBA,2002,300000
GC,2002,300000
PS2,2002,300000
GBA,2002,300000
GC,2002,300000
PS2,2002,290000
GBA,2002,290000
XB,2002,290000
PS2,2002,290000
GC,2002,290000
PS2,2002,290000
DC,2002,290000
PS2,2002,290000
XB,2002,280000
PS,2002,280000
GBA,2002,280000
PS2,2002,280000
GBA,2002,280000
PS2,2002,280000
GBA,2002,280000
PS2,2002,280000
PS2,2002,280000
PS2,2002,280000
GBA,2002,270000
PS2,2002,270000
GBA,2002,270000
GC,2002,270000
GBA,2002,270000
GBA,2002,270000
XB,2002,270000
PS2,2002,270000
XB,2002,270000
PS2,2002,260000
GBA,2002,260000
XB,2002,260000
GBA,2002,260000
GBA,2002,260000
GBA,2002,260000
GC,2002,260000
PS2,2002,260000
PS2,2002,260000
PS2,2002,260000
GBA,2002,260000
PS2,2002,260000
GBA,2002,260000
GBA,2002,260000
GC,2002,260000
XB,2002,260000
GBA,2002,260000
GBA,2002,260000
GC,2002,250000
XB,2002,250000
GBA,2002,250000
PS2,2002,250000
GBA,2002,250000
GBA,2002,250000
PS2,2002,250000
GC,2002,250000
GBA,2002,250000
GC,2002,250000
PS2,2002,240000
XB,2002,240000
PS2,2002,240000
PS,2002,240000
XB,2002,230000
XB,2002,230000
PS2,2002,230000
GC,2002,230000
PS2,2002,230000
GC,2002,230000
GBA,2002,230000
GC,2002,230000
PS2,2002,230000
PS2,2002,230000
PS2,2002,220000
PS2,2002,220000
GC,2002,220000
PS2,2002,220000
GC,2002,220000
PS2,2002,220000
XB,2002,220000
GBA,2002,220000
PS2,2002,220000
GC,2002,220000
GBA,2002,220000
PS2,2002,220000
PS2,2002,210000
GBA,2002,210000
PS2,2002,210000
XB,2002,210000
PS2,2002,210000
PS,2002,210000
PS2,2002,210000
XB,2002,210000
GC,2002,210000
XB,2002,210000
PS2,2002,210000
PS2,2002,210000
GC,2002,210000
GBA,2002,210000
GBA,2002,200000
XB,2002,200000
XB,2002,200000
XB,2002,200000
GC,2002,200000
PS2,2002,200000
XB,2002,200000
GC,2002,200000
PS2,2002,200000
PS,2002,200000
GBA,2002,200000
XB,2002,200000
XB,2002,200000
XB,2002,200000
GBA,2002,200000
XB,2002,190000
GBA,2002,190000
PS2,2002,190000
PS2,2002,190000
GC,2002,190000
GBA,2002,190000
XB,2002,190000
GBA,2002,190000
GBA,2002,190000
GBA,2002,190000
PS2,2002,190000
PS2,2002,190000
GBA,2002,190000
XB,2002,190000
XB,2002,190000
PS2,2002,190000
XB,2002,190000
XB,2002,180000
XB,2002,180000
GBA,2002,180000
GC,2002,180000
GC,2002,180000
PS2,2002,180000
PS2,2002,180000
PS2,2002,180000
GBA,2002,180000
XB,2002,180000
PS2,2002,170000
PS2,2002,170000
GC,2002,170000
PS2,2002,170000
GC,2002,170000
XB,2002,170000
PS2,2002,170000
XB,2002,170000
GC,2002,170000
GBA,2002,170000
GBA,2002,170000
GC,2002,170000
PS2,2002,160000
PS2,2002,160000
GBA,2002,160000
GC,2002,160000
PS2,2002,160000
PS2,2002,160000
PS2,2002,160000
PS2,2002,160000
GBA,2002,160000
GC,2002,160000
GBA,2002,160000
GBA,2002,160000
GC,2002,150000
XB,2002,150000
XB,2002,150000
GC,2002,150000
GC,2002,150000
XB,2002,150000
GBA,2002,150000
GBA,2002,150000
PS2,2002,150000
GC,2002,150000
PS2,2002,140000
GBA,2002,140000
GC,2002,140000
PS,2002,140000
XB,2002,140000
XB,2002,140000
PS2,2002,140000
GBA,2002,140000
GC,2002,140000
PS2,2002,140000
GC,2002,140000
PS2,2002,140000
PS2,2002,140000
GBA,2002,140000
PS2,2002,140000
XB,2002,140000
GC,2002,140000
GBA,2002,140000
GC,2002,140000
GC,2002,140000
GC,2002,140000
GBA,2002,140000
XB,2002,140000
GBA,2002,140000
GBA,2002,140000
PS2,2002,140000
XB,2002,140000
GBA,2002,130000
XB,2002,130000
GBA,2002,130000
XB,2002,130000
GC,2002,130000
GC,2002,130000
PS2,2002,130000
XB,2002,130000
PS2,2002,130000
XB,2002,130000
PC,2002,130000
XB,2002,130000
GC,2002,130000
GC,2002,130000
PS2,2002,130000
GBA,2002,130000
GC,2002,130000
GBA,2002,130000
PS2,2002,130000
GC,2002,130000
XB,2002,130000
XB,2002,130000
XB,2002,130000
PS,2002,130000
GBA,2002,120000
PS2,2002,120000
GBA,2002,120000
PS2,2002,120000
XB,2002,120000
PS2,2002,120000
GC,2002,120000
GC,2002,120000
GC,2002,120000
GC,2002,120000
PS2,2002,120000
GBA,2002,120000
XB,2002,120000
GC,2002,120000
PS2,2002,120000
XB,2002,110000
XB,2002,110000
GBA,2002,110000
GBA,2002,110000
GBA,2002,110000
GC,2002,110000
XB,2002,110000
XB,2002,110000
XB,2002,110000
GC,2002,110000
PS,2002,110000
GBA,2002,110000
GC,2002,110000
GBA,2002,110000
GC,2002,110000
GC,2002,110000
GBA,2002,110000
PS2,2002,110000
GBA,2002,110000
PS2,2002,110000
PS2,2002,110000
PS2,2002,110000
XB,2002,110000
XB,2002,110000
GC,2002,110000
GC,2002,110000
XB,2002,110000
GC,2002,110000
PS2,2002,110000
GBA,2002,110000
PS2,2002,100000
PS2,2002,100000
PS2,2002,100000
GBA,2002,100000
GC,2002,100000
PS2,2002,100000
PS2,2002,100000
GC,2002,100000
GC,2002,100000
XB,2002,100000
GBA,2002,100000
XB,2002,100000
PS2,2002,100000
XB,2002,100000
GBA,2002,100000
GBA,2002,100000
XB,2002,100000
XB,2002,100000
XB,2002,100000
PS2,2002,90000
XB,2002,90000
GC,2002,90000
XB,2002,90000
GBA,2002,90000
XB,2002,90000
GC,2002,90000
GBA,2002,90000
GBA,2002,90000
GBA,2002,90000
XB,2002,90000
PS2,2002,90000
GC,2002,90000
GC,2002,90000
PS2,2002,90000
GBA,2002,90000
PS2,2002,90000
GC,2002,90000
XB,2002,90000
PS,2002,90000
XB,2002,90000
GC,2002,90000
XB,2002,90000
PC,2002,90000
GC,2002,90000
PS2,2002,90000
PS2,2002,90000
XB,2002,80000
GC,2002,80000
PS2,2002,80000
PS2,2002,80000
PS2,2002,80000
GC,2002,80000
GC,2002,80000
GC,2002,80000
GC,2002,80000
N64,2002,80000
GBA,2002,80000
XB,2002,80000
GC,2002,80000
GC,2002,80000
PS2,2002,80000
GBA,2002,80000
GC,2002,80000
PS2,2002,80000
GC,2002,80000
GC,2002,80000
XB,2002,80000
GBA,2002,80000
PS2,2002,80000
GBA,2002,80000
GC,2002,80000
XB,2002,80000
PS2,2002,70000
GBA,2002,70000
GBA,2002,70000
PS2,2002,70000
PS2,2002,70000
XB,2002,70000
XB,2002,70000
XB,2002,70000
XB,2002,70000
GC,2002,70000
PS2,2002,70000
GBA,2002,70000
XB,2002,70000
XB,2002,70000
XB,2002,70000
PS2,2002,70000
PS,2002,70000
PS2,2002,70000
PS2,2002,70000
GC,2002,70000
GC,2002,70000
PS2,2002,70000
GBA,2002,70000
PS2,2002,70000
GBA,2002,70000
GBA,2002,60000
XB,2002,60000
GC,2002,60000
XB,2002,60000
GBA,2002,60000
GC,2002,60000
GBA,2002,60000
XB,2002,60000
PS2,2002,60000
PS,2002,60000
GBA,2002,60000
PS2,2002,60000
GBA,2002,60000
GC,2002,60000
GC,2002,60000
GBA,2002,60000
PS,2002,60000
GBA,2002,60000
GC,2002,60000
XB,2002,60000
XB,2002,60000
PS2,2002,60000
GC,2002,60000
GC,2002,60000
XB,2002,60000
GBA,2002,60000
PS2,2002,60000
GBA,2002,60000
PS2,2002,60000
XB,2002,60000
GBA,2002,50000
GBA,2002,50000
PS2,2002,50000
PS2,2002,50000
XB,2002,50000
GC,2002,50000
GBA,2002,50000
GBA,2002,50000
PS,2002,50000
XB,2002,50000
PS2,2002,50000
XB,2002,50000
GC,2002,50000
GC,2002,50000
XB,2002,50000
PS2,2002,50000
PS2,2002,50000
PS2,2002,50000
GC,2002,50000
XB,2002,50000
GC,2002,50000
GC,2002,50000
GC,2002,50000
GBA,2002,50000
GC,2002,50000
GBA,2002,50000
GBA,2002,50000
GBA,2002,50000
PS2,2002,50000
GC,2002,50000
GBA,2002,50000
GBA,2002,50000
XB,2002,50000
XB,2002,50000
XB,2002,50000
PC,2002,50000
GC,2002,50000
GC,2002,50000
XB,2002,50000
PS2,2002,50000
GC,2002,40000
GBA,2002,40000
PS2,2002,40000
GBA,2002,40000
GBA,2002,40000
GBA,2002,40000
PS2,2002,40000
XB,2002,40000
PC,2002,40000
GC,2002,40000
GC,2002,40000
PS2,2002,40000
GBA,2002,40000
GBA,2002,40000
GBA,2002,40000
XB,2002,40000
PS2,2002,40000
GBA,2002,40000
GBA,2002,40000
GC,2002,40000
PS2,2002,40000
GBA,2002,40000
GBA,2002,40000
XB,2002,40000
GBA,2002,40000
XB,2002,30000
GBA,2002,30000
GBA,2002,30000
PS2,2002,30000
PS2,2002,30000
GBA,2002,30000
PS2,2002,30000
GBA,2002,30000
GBA,2002,30000
GC,2002,30000
PC,2002,30000
GC,2002,30000
GC,2002,30000
PS2,2002,30000
GBA,2002,30000
PS2,2002,30000
PC,2002,30000
XB,2002,30000
GBA,2002,30000
XB,2002,30000
GBA,2002,30000
GC,2002,30000
XB,2002,30000
GBA,2002,30000
GBA,2002,30000
PS2,2002,30000
PC,2002,30000
PS2,2002,30000
GC,2002,20000
GC,2002,20000
XB,2002,20000
GBA,2002,20000
GBA,2002,20000
PS,2002,20000
XB,2002,20000
GBA,2002,20000
GBA,2002,20000
GBA,2002,20000
GBA,2002,20000
XB,2002,20000
PS,2002,20000
PS2,2002,20000
GC,2002,20000
PS2,2002,20000
PC,2002,20000
PS2,2002,20000
PS2,2002,20000
GC,2002,20000
PS2,2002,20000
PS2,2002,20000
GBA,2002,20000
GBA,2002,20000
PS,2002,20000
GC,2002,20000
GBA,2002,20000
XB,2002,20000
GBA,2002,20000
XB,2002,20000
PS2,2002,20000
GBA,2002,20000
PC,2002,20000
GC,2002,20000
GBA,2001,20000
GBA,2001,20000
GC,2001,20000
PS2,2001,20000
PS2,2001,20000
PS,2001,20000
GBA,2001,20000
GBA,2001,20000
GC,2001,20000
XB,2001,20000
PC,2001,20000
PS2,2001,20000
PC,2001,10000
PC,2001,10000
PS2,2001,10000
XB,2001,10000
GBA,2001,10000
PC,2001,10000
GBA,2001,10000
XB,2001,10000
PC,2001,10000
GBA,2001,10000
GBA,2001,10000
GBA,2001,10000
GBA,2001,10000
XB,2001,10000
PC,2001,10000
PC,2001,10000
XB,2001,10000
GC,2001,10000
XB,2001,10000
GC,2001,10000
GBA,2001,10000
GBA,2001,10000
GBA,2001,10000
PS2,2001,14980000
PS2,2001,13100000
PS2,2001,8050000
GC,2001,7070000
XB,2001,6430000
PS2,2001,6050000
GBA,2001,5490000
GBA,2001,5470000
GBA,2001,5460000
PS2,2001,5420000
PS2,2001,4410000
GBA,2001,4240000
PS,2001,3730000
PS2,2001,3640000
PS2,2001,3610000
GC,2001,3600000
PS2,2001,3530000
PS2,2001,3310000
PS2,2001,3170000
GC,2001,3150000
PS2,2001,3080000
PS2,2001,2990000
GBA,2001,2940000
PS2,2001,2890000
PS2,2001,2790000
PS2,2001,2790000
PS2,2001,2700000
GC,2001,2560000
PS2,2001,2520000
PS2,2001,2410000
PS2,2001,2380000
PS2,2001,2340000
GBA,2001,2260000
GBA,2001,2240000
GBA,2001,2230000
PC,2001,2160000
XB,2001,2120000
GBA,2001,2070000
PS,2001,1940000
GB,2001,1920000
PS2,2001,1920000
GC,2001,1900000
PS2,2001,1870000
GB,2001,1860000
PS2,2001,1860000
PS2,2001,1840000
PS2,2001,1820000
PC,2001,1820000
PS,2001,1780000
XB,2001,1770000
GBA,2001,1760000
PS2,2001,1760000
PS2,2001,1750000
PS2,2001,1730000
GB,2001,1730000
GBA,2001,1710000
GBA,2001,1690000
PS,2001,1670000
GBA,2001,1670000
PS2,2001,1670000
GC,2001,1630000
PS2,2001,1570000
GB,2001,1560000
PS,2001,1550000
PS,2001,1510000
GC,2001,1460000
PS2,2001,1410000
PS,2001,1390000
PS2,2001,1380000
PS2,2001,1280000
PS2,2001,1240000
PS2,2001,1230000
XB,2001,1220000
XB,2001,1210000
PS,2001,1210000
PS2,2001,1200000
GBA,2001,1180000
PS2,2001,1160000
PS2,2001,1150000
PS2,2001,1140000
PS2,2001,1120000
PS2,2001,1100000
PC,2001,1060000
XB,2001,1050000
GBA,2001,1040000
PS2,2001,920000
GBA,2001,890000
GB,2001,890000
PS2,2001,890000
PS,2001,870000
PS,2001,860000
PS,2001,840000
GC,2001,820000
XB,2001,820000
PS,2001,790000
N64,2001,770000
PS2,2001,770000
N64,2001,760000
PS2,2001,760000
PS2,2001,750000
PS2,2001,750000
PS2,2001,740000
PS2,2001,740000
GBA,2001,740000
PS2,2001,740000
XB,2001,730000
PS2,2001,730000
PS,2001,720000
PS2,2001,720000
XB,2001,700000
GBA,2001,700000
PS2,2001,700000
GBA,2001,700000
PS,2001,660000
XB,2001,630000
PS2,2001,630000
PS,2001,620000
GC,2001,610000
GBA,2001,610000
GC,2001,600000
PS2,2001,600000
PS2,2001,600000
PS2,2001,600000
PS,2001,590000
XB,2001,570000
PS2,2001,560000
PS,2001,560000
PS2,2001,560000
PS2,2001,560000
GB,2001,560000
PS2,2001,560000
PS2,2001,560000
PS2,2001,550000
PS,2001,550000
PS2,2001,550000
PS2,2001,550000
GBA,2001,550000
GC,2001,540000
PS,2001,540000
PS2,2001,530000
PS2,2001,530000
PS,2001,520000
PS,2001,520000
PS,2001,520000
PS2,2001,510000
PS,2001,500000
PS2,2001,500000
GBA,2001,500000
GBA,2001,500000
PS,2001,490000
GC,2001,490000
PS2,2001,490000
GBA,2001,480000
PS2,2001,470000
GBA,2001,460000
PS2,2001,460000
GBA,2001,460000
GBA,2001,460000
PS2,2001,450000
GBA,2001,450000
PS,2001,440000
N64,2001,430000
PS,2001,430000
XB,2001,430000
PS,2001,430000
PS2,2001,430000
GBA,2001,420000
PS,2001,420000
N64,2001,420000
PS,2001,420000
GBA,2001,420000
XB,2001,420000
GBA,2001,410000
GBA,2001,410000
PS2,2001,410000
GBA,2001,410000
PS2,2001,410000
PS,2001,400000
PS2,2001,400000
GBA,2001,400000
XB,2001,400000
PS,2001,390000
GB,2001,390000
PS2,2001,380000
PS2,2001,360000
PS2,2001,360000
PS2,2001,360000
PS,2001,360000
GBA,2001,360000
GBA,2001,360000
PS2,2001,360000
XB,2001,360000
PS2,2001,350000
PS,2001,350000
PS2,2001,340000
PS2,2001,340000
PS2,2001,330000
XB,2001,330000
PS2,2001,330000
GBA,2001,330000
DC,2001,330000
PS2,2001,320000
GBA,2001,320000
PS2,2001,320000
GBA,2001,320000
PS2,2001,320000
PS,2001,320000
PS,2001,310000
N64,2001,310000
PS2,2001,310000
PS2,2001,310000
GBA,2001,310000
PS2,2001,300000
PS2,2001,290000
GBA,2001,290000
PS2,2001,280000
GBA,2001,280000
GBA,2001,280000
XB,2001,280000
PS2,2001,280000
PS2,2001,280000
GC,2001,280000
GBA,2001,280000
GBA,2001,270000
PS,2001,270000
XB,2001,270000
PS,2001,270000
PS2,2001,270000
XB,2001,270000
GBA,2001,270000
GBA,2001,270000
PS2,2001,270000
PS2,2001,260000
GC,2001,260000
PS2,2001,260000
PS2,2001,260000
GBA,2001,250000
XB,2001,250000
PS,2001,250000
GBA,2001,250000
GBA,2001,250000
WS,2001,250000
PS2,2001,250000
PS,2001,240000
GC,2001,240000
XB,2001,240000
XB,2001,240000
PS2,2001,230000
PS,2001,230000
PS2,2001,230000
GBA,2001,220000
GBA,2001,220000
GC,2001,220000
PS2,2001,220000
PS2,2001,220000
PS,2001,220000
PS2,2001,210000
PS,2001,210000
PS2,2001,210000
PS2,2001,210000
PS2,2001,210000
GC,2001,210000
GBA,2001,210000
XB,2001,200000
PS2,2001,200000
GBA,2001,200000
XB,2001,200000
GBA,2001,200000
PS2,2001,200000
GBA,2001,190000
